job_id,job_city,job_industry,job_type,job_ownership,job_req_min_experience,received_callback,race,gender,years_college,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_gap,has_email_address,resume_quality
49,Boston,business_and_personal_service,sales_rep,unknown,0.1,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
49,Boston,business_and_personal_service,sales_rep,unknown,0.1,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
155,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
196,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
81,Boston,wholesale_and_retail_trade,retail_sales,private,2,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
110,Boston,wholesale_and_retail_trade,retail_sales,private,0.1,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
135,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
212,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
196,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,white,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
237,Boston,manufacturing,retail_sales,private,0.1,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
196,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
81,Boston,wholesale_and_retail_trade,retail_sales,private,2,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
49,Boston,business_and_personal_service,sales_rep,unknown,0.1,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
237,Boston,manufacturing,retail_sales,private,0.1,0,white,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
237,Boston,manufacturing,retail_sales,private,0.1,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
110,Boston,wholesale_and_retail_trade,retail_sales,private,0.1,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
135,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
49,Boston,business_and_personal_service,sales_rep,unknown,0.1,0,black,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
196,Boston,wholesale_and_retail_trade,sales_rep,private,0.1,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
577,Boston,finance_insurance_real_estate,clerical,unknown,0,0,white,F,2,NO,19,NO,NO,YES,NO,NO,YES,high
577,Boston,finance_insurance_real_estate,clerical,unknown,0,0,white,F,3,YES,13,YES,YES,NO,NO,YES,NO,low
577,Boston,finance_insurance_real_estate,clerical,unknown,0,0,black,F,3,YES,7,YES,YES,NO,NO,YES,NO,low
577,Boston,finance_insurance_real_estate,clerical,unknown,0,0,black,F,4,YES,9,YES,NO,YES,NO,YES,YES,high
578,Boston,business_and_personal_service,secretary,private,0,0,white,F,4,NO,9,YES,YES,YES,NO,YES,YES,high
578,Boston,business_and_personal_service,secretary,private,0,0,black,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
578,Boston,business_and_personal_service,secretary,private,0,0,white,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
578,Boston,business_and_personal_service,secretary,private,0,0,black,F,2,NO,16,YES,YES,NO,NO,YES,YES,high
579,Boston,other_service,secretary,private,0,0,white,F,3,NO,1,YES,YES,NO,NO,YES,NO,low
579,Boston,other_service,secretary,private,0,0,black,F,4,NO,9,YES,YES,YES,NO,YES,YES,high
579,Boston,other_service,secretary,private,0,0,white,F,3,NO,18,YES,YES,YES,NO,YES,YES,high
579,Boston,other_service,secretary,private,0,0,black,F,4,NO,7,YES,YES,NO,NO,YES,NO,low
580,Boston,other_service,supervisor,nonprofit,0,0,white,F,3,NO,13,YES,YES,NO,NO,YES,YES,low
580,Boston,other_service,supervisor,nonprofit,0,0,black,F,4,YES,9,YES,NO,YES,NO,YES,YES,high
580,Boston,other_service,supervisor,nonprofit,0,0,white,F,2,NO,19,NO,NO,YES,NO,NO,YES,high
580,Boston,other_service,supervisor,nonprofit,0,0,black,F,3,YES,5,NO,YES,NO,NO,YES,NO,low
581,Boston,finance_insurance_real_estate,clerical,unknown,0,0,white,F,4,NO,14,YES,NO,YES,NO,YES,YES,high
581,Boston,finance_insurance_real_estate,clerical,unknown,0,0,black,F,3,YES,4,YES,YES,YES,NO,YES,YES,high
581,Boston,finance_insurance_real_estate,clerical,unknown,0,0,black,F,3,NO,2,NO,YES,NO,NO,YES,NO,low
581,Boston,finance_insurance_real_estate,clerical,unknown,0,0,white,F,3,YES,5,NO,YES,NO,NO,YES,NO,low
303,Boston,manufacturing,retail_sales,private,0,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
303,Boston,manufacturing,retail_sales,private,0,0,white,F,4,YES,4,YES,NO,YES,YES,NO,YES,high
303,Boston,manufacturing,retail_sales,private,0,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
303,Boston,manufacturing,retail_sales,private,0,0,black,M,4,YES,7,YES,NO,YES,NO,NO,YES,high
582,Chicago,other_service,secretary,unknown,3,0,black,F,4,YES,4,YES,NO,NO,NO,NO,NO,low
582,Chicago,other_service,secretary,unknown,3,1,white,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
582,Chicago,other_service,secretary,unknown,3,1,white,F,3,YES,4,YES,YES,YES,NO,YES,YES,high
582,Chicago,other_service,secretary,unknown,3,0,black,F,3,YES,4,YES,NO,YES,YES,NO,YES,high
583,Chicago,finance_insurance_real_estate,supervisor,unknown,8,1,white,F,4,YES,14,YES,NO,NO,NO,NO,YES,high
583,Chicago,finance_insurance_real_estate,supervisor,unknown,8,0,black,F,4,NO,11,YES,YES,YES,NO,YES,YES,high
584,Chicago,other_service,secretary,unknown,0,0,black,F,2,NO,9,YES,NO,NO,NO,YES,NO,low
584,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
584,Chicago,other_service,secretary,unknown,0,0,black,F,3,NO,7,YES,NO,YES,NO,YES,YES,high
584,Chicago,other_service,secretary,unknown,0,0,white,F,4,NO,11,YES,NO,NO,NO,YES,NO,low
585,Chicago,other_service,secretary,nonprofit,0,0,white,F,4,YES,4,YES,YES,NO,NO,YES,NO,low
585,Chicago,other_service,secretary,nonprofit,0,0,black,F,4,YES,4,YES,YES,NO,NO,NO,YES,high
585,Chicago,other_service,secretary,nonprofit,0,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
585,Chicago,other_service,secretary,nonprofit,0,1,white,F,4,YES,5,YES,NO,YES,NO,NO,YES,high
586,Chicago,business_and_personal_service,clerical,unknown,0,0,black,F,4,NO,19,YES,NO,NO,NO,YES,NO,low
586,Chicago,business_and_personal_service,clerical,unknown,0,0,white,F,4,YES,13,YES,NO,NO,NO,YES,NO,low
586,Chicago,business_and_personal_service,clerical,unknown,0,0,white,F,4,YES,21,YES,NO,NO,NO,YES,YES,high
586,Chicago,business_and_personal_service,clerical,unknown,0,0,black,F,4,NO,7,YES,YES,NO,YES,YES,YES,high
587,Chicago,business_and_personal_service,clerical,unknown,0,0,white,F,3,YES,14,YES,YES,NO,NO,NO,NO,low
587,Chicago,business_and_personal_service,clerical,unknown,0,0,black,F,4,YES,12,YES,YES,NO,NO,NO,YES,high
587,Chicago,business_and_personal_service,clerical,unknown,0,0,white,F,4,YES,12,YES,YES,NO,NO,YES,YES,high
587,Chicago,business_and_personal_service,clerical,unknown,0,0,black,F,4,YES,15,YES,YES,NO,NO,YES,NO,low
588,Chicago,wholesale_and_retail_trade,secretary,private,0,0,white,F,3,NO,11,YES,YES,NO,NO,YES,NO,low
588,Chicago,wholesale_and_retail_trade,secretary,private,0,0,black,F,3,YES,22,YES,YES,YES,YES,NO,YES,high
588,Chicago,wholesale_and_retail_trade,secretary,private,0,0,black,F,4,YES,13,YES,NO,NO,NO,YES,NO,low
588,Chicago,wholesale_and_retail_trade,secretary,private,0,1,white,F,4,YES,11,YES,NO,NO,NO,NO,YES,high
589,Chicago,finance_insurance_real_estate,secretary,private,0.1,1,white,F,4,YES,12,YES,NO,NO,NO,NO,NO,low
589,Chicago,finance_insurance_real_estate,secretary,private,0.1,0,black,F,3,YES,13,YES,NO,YES,NO,NO,YES,high
589,Chicago,finance_insurance_real_estate,secretary,private,0.1,0,white,F,4,YES,11,YES,NO,NO,NO,NO,NO,high
589,Chicago,finance_insurance_real_estate,secretary,private,0.1,0,black,F,2,NO,11,YES,NO,NO,NO,YES,NO,low
590,Chicago,business_and_personal_service,secretary,nonprofit,0.1,0,white,F,4,YES,6,YES,NO,NO,NO,YES,NO,low
590,Chicago,business_and_personal_service,secretary,nonprofit,0.1,0,black,F,3,NO,6,YES,YES,YES,NO,YES,YES,high
590,Chicago,business_and_personal_service,secretary,nonprofit,0.1,0,black,F,4,YES,4,YES,NO,NO,NO,NO,NO,low
590,Chicago,business_and_personal_service,secretary,nonprofit,0.1,0,white,F,3,YES,3,YES,NO,YES,NO,YES,YES,high
591,Chicago,other_service,clerical,unknown,0.1,0,white,F,3,YES,9,YES,NO,YES,NO,YES,YES,high
591,Chicago,other_service,clerical,unknown,0.1,0,white,F,3,NO,8,YES,NO,NO,NO,YES,YES,low
591,Chicago,other_service,clerical,unknown,0.1,0,black,F,4,NO,6,YES,NO,NO,NO,YES,NO,low
591,Chicago,other_service,clerical,unknown,0.1,0,black,F,4,YES,8,YES,NO,NO,NO,NO,YES,high
592,Chicago,finance_insurance_real_estate,secretary,public,2,0,white,F,4,YES,13,YES,YES,NO,NO,YES,NO,low
592,Chicago,finance_insurance_real_estate,secretary,public,2,0,black,F,4,NO,19,YES,NO,NO,NO,YES,NO,low
592,Chicago,finance_insurance_real_estate,secretary,public,2,1,white,F,4,YES,21,YES,YES,NO,NO,YES,YES,high
592,Chicago,finance_insurance_real_estate,secretary,public,2,1,black,F,4,NO,7,YES,YES,NO,YES,YES,YES,high
593,Chicago,finance_insurance_real_estate,secretary,unknown,3,0,white,F,4,YES,5,YES,NO,NO,NO,YES,NO,low
593,Chicago,finance_insurance_real_estate,secretary,unknown,3,0,white,F,3,NO,6,YES,YES,YES,NO,YES,YES,high
593,Chicago,finance_insurance_real_estate,secretary,unknown,3,0,black,F,4,NO,5,YES,NO,NO,NO,YES,NO,low
593,Chicago,finance_insurance_real_estate,secretary,unknown,3,0,black,F,3,YES,5,YES,NO,NO,NO,NO,YES,high
594,Chicago,other_service,supervisor,unknown,0,0,black,F,3,YES,11,YES,YES,YES,NO,YES,YES,high
594,Chicago,other_service,supervisor,unknown,0,0,white,F,4,NO,8,YES,NO,YES,NO,YES,YES,high
594,Chicago,other_service,supervisor,unknown,0,0,white,F,4,YES,25,YES,NO,NO,NO,YES,NO,low
594,Chicago,other_service,supervisor,unknown,0,0,black,F,3,YES,10,YES,NO,NO,NO,NO,NO,low
595,Chicago,manufacturing,manager,unknown,0,0,black,F,4,NO,3,YES,YES,NO,NO,YES,NO,low
595,Chicago,manufacturing,manager,unknown,0,0,white,F,4,NO,4,YES,YES,YES,NO,NO,YES,high
595,Chicago,manufacturing,manager,unknown,0,0,black,F,4,NO,5,YES,YES,YES,NO,NO,YES,high
595,Chicago,manufacturing,manager,unknown,0,0,white,F,4,NO,4,YES,YES,NO,NO,YES,NO,low
596,Chicago,finance_insurance_real_estate,secretary,unknown,0,0,white,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
596,Chicago,finance_insurance_real_estate,secretary,unknown,0,0,black,F,4,YES,4,YES,NO,NO,NO,YES,NO,low
596,Chicago,finance_insurance_real_estate,secretary,unknown,0,0,black,F,4,NO,4,YES,YES,YES,NO,YES,YES,high
596,Chicago,finance_insurance_real_estate,secretary,unknown,0,0,white,F,4,YES,5,YES,NO,NO,NO,NO,YES,high
597,Chicago,business_and_personal_service,supervisor,private,0.1,0,white,F,4,YES,6,NO,NO,NO,NO,NO,NO,low
597,Chicago,business_and_personal_service,supervisor,private,0.1,0,white,M,4,YES,5,YES,NO,YES,NO,YES,YES,high
597,Chicago,business_and_personal_service,supervisor,private,0.1,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
597,Chicago,business_and_personal_service,supervisor,private,0.1,0,black,F,4,YES,4,YES,YES,NO,NO,NO,YES,high
598,Chicago,other_service,clerical,private,0,0,white,F,4,YES,5,YES,YES,YES,NO,NO,YES,high
598,Chicago,other_service,clerical,private,0,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
598,Chicago,other_service,clerical,private,0,0,black,F,0,NO,2,YES,NO,NO,NO,NO,NO,low
598,Chicago,other_service,clerical,private,0,0,black,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
599,Chicago,business_and_personal_service,supervisor,public,0.1,0,black,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
599,Chicago,business_and_personal_service,supervisor,public,0.1,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
599,Chicago,business_and_personal_service,supervisor,public,0.1,1,white,F,4,YES,6,YES,NO,YES,NO,YES,YES,high
599,Chicago,business_and_personal_service,supervisor,public,0.1,0,black,F,4,NO,6,YES,NO,NO,NO,NO,NO,low
600,Chicago,other_service,secretary,unknown,2,0,white,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
600,Chicago,other_service,secretary,unknown,2,0,black,F,4,YES,4,YES,NO,NO,NO,NO,YES,high
601,Chicago,other_service,supervisor,nonprofit,0,0,white,F,4,YES,11,YES,NO,YES,NO,NO,YES,high
601,Chicago,other_service,supervisor,nonprofit,0,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
601,Chicago,other_service,supervisor,nonprofit,0,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
601,Chicago,other_service,supervisor,nonprofit,0,0,black,F,4,YES,11,YES,NO,YES,NO,NO,YES,high
602,Chicago,wholesale_and_retail_trade,sales_rep,private,0,0,white,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
602,Chicago,wholesale_and_retail_trade,sales_rep,private,0,0,white,F,4,YES,14,YES,NO,NO,NO,NO,NO,low
602,Chicago,wholesale_and_retail_trade,sales_rep,private,0,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
602,Chicago,wholesale_and_retail_trade,sales_rep,private,0,0,black,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
603,Chicago,business_and_personal_service,secretary,private,3,0,black,F,4,YES,5,YES,YES,NO,NO,NO,YES,high
603,Chicago,business_and_personal_service,secretary,private,3,0,white,F,4,YES,7,YES,YES,NO,NO,NO,YES,high
603,Chicago,business_and_personal_service,secretary,private,3,0,white,F,4,YES,4,YES,NO,YES,NO,NO,YES,low
603,Chicago,business_and_personal_service,secretary,private,3,0,black,F,4,NO,6,YES,YES,NO,NO,YES,NO,low
604,Chicago,business_and_personal_service,secretary,unknown,0.1,0,white,F,4,NO,3,YES,YES,YES,NO,YES,YES,high
604,Chicago,business_and_personal_service,secretary,unknown,0.1,0,white,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
604,Chicago,business_and_personal_service,secretary,unknown,0.1,0,black,F,4,YES,3,YES,NO,NO,NO,NO,NO,low
604,Chicago,business_and_personal_service,secretary,unknown,0.1,0,black,F,4,YES,8,YES,NO,YES,NO,YES,YES,high
605,Chicago,other_service,secretary,unknown,0,0,white,F,3,YES,6,YES,NO,NO,NO,NO,NO,low
605,Chicago,other_service,secretary,unknown,0,0,black,F,2,YES,3,YES,NO,YES,NO,YES,NO,low
605,Chicago,other_service,secretary,unknown,0,0,white,F,3,YES,5,YES,NO,YES,NO,NO,YES,high
605,Chicago,other_service,secretary,unknown,0,0,black,F,3,YES,16,YES,NO,NO,NO,NO,YES,high
606,Chicago,other_service,manager,unknown,2,1,white,F,4,NO,5,YES,NO,NO,NO,YES,NO,low
606,Chicago,other_service,manager,unknown,2,0,black,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
606,Chicago,other_service,manager,unknown,2,0,white,F,3,YES,5,YES,NO,YES,NO,NO,YES,high
606,Chicago,other_service,manager,unknown,2,0,black,F,4,YES,5,YES,NO,NO,NO,NO,YES,high
607,Chicago,wholesale_and_retail_trade,secretary,unknown,0,0,white,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
607,Chicago,wholesale_and_retail_trade,secretary,unknown,0,0,white,F,4,NO,11,YES,YES,NO,NO,YES,NO,low
607,Chicago,wholesale_and_retail_trade,secretary,unknown,0,0,black,F,3,YES,21,YES,NO,YES,NO,YES,YES,high
607,Chicago,wholesale_and_retail_trade,secretary,unknown,0,0,black,F,2,YES,4,YES,NO,YES,NO,YES,NO,low
608,Chicago,business_and_personal_service,manager,private,0,0,white,F,3,YES,6,YES,NO,NO,NO,NO,YES,low
608,Chicago,business_and_personal_service,manager,private,0,0,black,F,4,NO,11,YES,NO,NO,NO,YES,NO,low
608,Chicago,business_and_personal_service,manager,private,0,0,black,F,4,NO,7,YES,NO,NO,YES,YES,YES,high
608,Chicago,business_and_personal_service,manager,private,0,1,white,F,3,YES,5,YES,NO,YES,NO,NO,YES,high
609,Chicago,manufacturing,secretary,private,0.1,1,black,F,4,NO,3,YES,YES,NO,NO,YES,NO,low
609,Chicago,manufacturing,secretary,private,0.1,0,white,F,4,YES,15,YES,NO,NO,NO,NO,NO,low
610,Chicago,other_service,manager,nonprofit,0.1,0,white,F,3,NO,4,YES,YES,NO,NO,YES,YES,low
610,Chicago,other_service,manager,nonprofit,0.1,0,black,F,4,YES,5,YES,NO,YES,NO,NO,YES,high
610,Chicago,other_service,manager,nonprofit,0.1,0,white,F,3,YES,4,YES,NO,YES,YES,NO,YES,high
610,Chicago,other_service,manager,nonprofit,0.1,0,black,F,4,NO,5,YES,NO,NO,NO,YES,NO,low
611,Chicago,other_service,secretary,unknown,0,0,black,F,2,YES,2,YES,NO,YES,NO,YES,NO,low
611,Chicago,other_service,secretary,unknown,0,0,black,F,3,YES,5,YES,NO,YES,NO,NO,YES,high
611,Chicago,other_service,secretary,unknown,0,0,white,F,2,NO,1,YES,NO,NO,NO,YES,NO,low
611,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
213,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
156,Boston,other_service,sales_rep,unknown,0,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
197,Boston,manufacturing,sales_rep,private,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
21,Boston,wholesale_and_retail_trade,manager,public,0.1,0,white,M,4,NO,18,YES,NO,YES,NO,NO,NO,high
136,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
156,Boston,other_service,sales_rep,unknown,0,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
111,Boston,wholesale_and_retail_trade,sales_rep,public,0,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
197,Boston,manufacturing,sales_rep,private,0,0,white,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
213,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
136,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
213,Boston,wholesale_and_retail_trade,retail_sales,private,0,1,white,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
238,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
21,Boston,wholesale_and_retail_trade,manager,public,0.1,0,black,M,4,YES,14,YES,YES,YES,NO,NO,NO,high
82,Boston,manufacturing,manager,private,0,0,white,F,4,NO,8,YES,NO,NO,NO,NO,NO,low
156,Boston,other_service,sales_rep,unknown,0,0,white,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
111,Boston,wholesale_and_retail_trade,sales_rep,public,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
50,Boston,manufacturing,sales_rep,private,3,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
136,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,black,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
50,Boston,manufacturing,sales_rep,private,3,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
21,Boston,wholesale_and_retail_trade,manager,public,0.1,0,black,F,4,NO,8,YES,NO,NO,NO,NO,NO,low
278,Boston,other_service,sales_rep,unknown,0,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
82,Boston,manufacturing,manager,private,0,0,black,F,4,YES,14,YES,YES,YES,NO,NO,NO,high
238,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
82,Boston,manufacturing,manager,private,0,0,black,M,4,NO,26,NO,NO,NO,NO,NO,NO,low
111,Boston,wholesale_and_retail_trade,sales_rep,public,0,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
156,Boston,other_service,sales_rep,unknown,0,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
50,Boston,manufacturing,sales_rep,private,3,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
238,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
136,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
21,Boston,wholesale_and_retail_trade,manager,public,0.1,0,white,M,4,NO,26,NO,NO,NO,NO,NO,NO,low
50,Boston,manufacturing,sales_rep,private,3,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
82,Boston,manufacturing,manager,private,0,0,white,M,4,NO,18,YES,NO,YES,NO,NO,NO,high
278,Boston,other_service,sales_rep,unknown,0,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
238,Boston,wholesale_and_retail_trade,sales_rep,private,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
278,Boston,other_service,sales_rep,unknown,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
197,Boston,manufacturing,sales_rep,private,0,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
111,Boston,wholesale_and_retail_trade,sales_rep,public,0,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
278,Boston,other_service,sales_rep,unknown,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
197,Boston,manufacturing,sales_rep,private,0,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
213,Boston,wholesale_and_retail_trade,retail_sales,private,0,0,black,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
612,Boston,other_service,clerical,private,0,0,white,F,3,YES,16,YES,YES,YES,NO,NO,YES,high
612,Boston,other_service,clerical,private,0,0,white,F,3,YES,7,YES,YES,NO,NO,YES,NO,low
612,Boston,other_service,clerical,private,0,0,black,F,2,NO,16,YES,YES,NO,NO,YES,YES,high
612,Boston,other_service,clerical,private,0,0,black,F,3,YES,13,YES,YES,NO,NO,YES,NO,low
613,Boston,finance_insurance_real_estate,secretary,unknown,0,0,white,F,2,NO,16,YES,YES,NO,NO,YES,YES,high
613,Boston,finance_insurance_real_estate,secretary,unknown,0,0,black,F,3,NO,1,YES,YES,NO,NO,YES,NO,low
613,Boston,finance_insurance_real_estate,secretary,unknown,0,0,white,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
613,Boston,finance_insurance_real_estate,secretary,unknown,0,0,black,F,3,YES,16,YES,YES,YES,NO,NO,YES,high
304,Boston,manufacturing,retail_sales,private,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
304,Boston,manufacturing,retail_sales,private,0,0,black,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
304,Boston,manufacturing,retail_sales,private,0,1,white,F,4,YES,4,YES,NO,YES,YES,NO,YES,high
304,Boston,manufacturing,retail_sales,private,0,0,black,M,4,NO,13,YES,NO,NO,NO,NO,NO,low
614,Chicago,other_service,supervisor,unknown,0,0,white,F,4,YES,6,YES,NO,NO,NO,YES,NO,low
614,Chicago,other_service,supervisor,unknown,0,0,black,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
614,Chicago,other_service,supervisor,unknown,0,0,black,F,3,YES,5,YES,NO,YES,NO,NO,YES,high
614,Chicago,other_service,supervisor,unknown,0,0,white,F,4,YES,7,YES,NO,NO,NO,NO,NO,high
615,Chicago,finance_insurance_real_estate,secretary,unknown,5,0,white,F,4,YES,5,YES,NO,NO,NO,NO,NO,low
615,Chicago,finance_insurance_real_estate,secretary,unknown,5,0,black,F,4,YES,15,YES,YES,NO,NO,YES,NO,low
615,Chicago,finance_insurance_real_estate,secretary,unknown,5,0,black,F,4,YES,7,YES,YES,NO,NO,NO,YES,high
615,Chicago,finance_insurance_real_estate,secretary,unknown,5,0,white,F,3,YES,6,YES,NO,YES,NO,NO,YES,high
